CustomerID,FirstName,LastName,Gender,Age,DateOfBirth,MaritalStatus,NumberOfDependents,Occupation,EducationLevel,Country,County,Town,PostalCode,Region,JoinDate,TenureMonths,CustomerSegment,SubscriptionPlan,ContractType,NumberOfProducts,PremiumMember,ReferralSource,AccountManagerAssigned,PreferredCommunication,MonthlyCharges,TotalCharges,AverageMonthlySpend,PaymentMethod,AutoPay,BillingFrequency,LatePayments,OutstandingBalance,DiscountsReceived,LastPaymentAmount,LoginsPerMonth,AverageSessionMinutes,SessionsPerWeek,DaysSinceLastLogin,FeaturesAvailable,FeaturesUsed,FeatureAdoptionRate,PurchasesLast12Months,AveragePurchaseValue,UsageTrend,EmailOpenRate,MarketingClickRate,LoyaltyPoints,PromotionsRedeemed,CommunityParticipation,SupportTickets,Complaints,AverageResolutionHours,Escalations,RefundRequests,CustomerSupportRating,NetPromoterScore,CustomerSatisfactionScore,SurveyScore,ProductRating,CustomerLifetimeValue,EstimatedAnnualRevenue,ProfitMarginPercent,Churn,ChurnDate,ChurnReason,ChurnRiskScore,CustomerHealthScore,EngagementScore,SatisfactionCategory
KE-CUST-000048,Joy,Mohamed,Female,27,1998-12-02,Divorced,0,Shop Owner,Bachelor's Degree,Kenya,Kakamega,Kakamega,50100,Western Region,2024-08-14,16,Government,Business,Month-to-Month,1,No,Agent,Yes,Email,5899.11,88161.93,6398.94,M-Pesa,No,Monthly,0,1.46,551.99,5849.89,21,31.2,7,6,7,5,71.4,3,2025.54,Decreasing,60.7,14.2,586,2,Medium,3,0,6.4,0,0,5,6,4,78.0,5.0,77117.49,37287.99,21.7,No,,,44.4,72.7,75.3,Satisfied
KE-CUST-000049,Margaret,Mohamed,Female,18,2007-02-11,Divorced,0,Doctor,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2023-10-25,26,SME,Standard,12 Months,3,No,SMS Promotion,No,SMS,1819.7,48075.17,2154.03,M-Pesa,No,Monthly,1,777.91,262.69,1930.52,25,24.4,11,7,13,9,69.2,5,696.68,Decreasing,55.7,23.8,2565,1,Low,1,0,48.9,0,1,4,8,5,100.0,5.0,39082.53,26966.98,19.3,No,,,9.0,100.0,93.1,Very Satisfied
KE-CUST-000050,Daniel,Nyakundi,Male,30,1995-08-04,Single,0,Sales Executive,Diploma,Kenya,Kiambu,Kiambu,900,Central Region,2019-11-17,45,Government,Business,Month-to-Month,2,No,SMS Promotion,No,Call,8069.52,373479.74,6853.18,M-Pesa,No,Monthly,2,2087.64,2213.23,8707.09,19,12.8,7,22,15,9,60.0,4,1290.44,Stable,7.0,1.3,1926,1,Low,5,2,10.3,0,1,3,5,3,54.0,3.0,249155.39,114414.13,13.0,Yes,2023-08-02,Financial Constraints,86.1,46.5,41.5,Neutral
KE-CUST-000051,Josephine,Owino,Female,18,2007-07-10,Married,2,Business Analyst,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2019-02-13,82,Corporate,Business,Month-to-Month,1,No,Online Search,Yes,Email,6076.66,477964.61,6837.18,M-Pesa,No,Monthly,0,5.51,0.99,6245.37,21,16.1,4,25,8,1,12.5,2,2067.02,Increasing,34.7,9.3,251,1,Low,3,1,8.1,0,1,5,5,4,70.0,4.0,436040.43,74929.09,23.2,No,,,73.9,50.1,33.4,Satisfied
KE-CUST-000052,Josephine,Barasa,Female,45,1980-08-20,Married,2,Civil Servant,Bachelor's Degree,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2023-08-01,28,Residential,Standard,24 Months,2,No,Online Search,No,WhatsApp,1277.68,36572.69,1356.41,Debit Card,No,Annually,2,520.77,44.75,1356.5,9,35.5,7,28,9,1,11.1,1,617.74,Stable,69.2,29.3,1002,1,Low,2,1,4.3,0,0,4,9,4,87.0,4.0,38102.49,15379.81,8.9,No,,,49.1,72.4,33.1,Satisfied
KE-CUST-000053,Wanjiru,Rotich,Female,18,2007-12-10,Divorced,0,Accountant,Diploma,Kenya,Mombasa,Mombasa,80100,Coast Region,2020-03-02,67,Corporate,Business,Month-to-Month,2,No,Walk-in,Yes,Email,7360.46,525569.72,7926.78,Standing Order,Yes,Monthly,2,1604.35,247.1,7485.84,13,26.1,6,1,8,5,62.5,1,1371.55,Stable,68.6,25.9,33,0,Medium,2,1,21.9,0,2,5,6,3,51.0,3.0,512908.29,93137.91,20.8,Yes,2025-10-12,Financial Constraints,60.8,67.3,60.7,Neutral
KE-CUST-000054,Catherine,Sang,Female,36,1989-11-27,Married,2,Police Officer,Master's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2024-10-07,14,SME,Premium,Month-to-Month,3,Yes,Online Search,Yes,Call,4974.51,69531.23,5025.01,M-Pesa,No,Monthly,1,800.84,494.04,4924.06,14,15.9,3,11,10,2,20.0,4,265.63,Decreasing,60.5,7.4,634,3,Low,3,1,31.2,0,0,5,6,5,100.0,5.0,122003.47,65524.71,16.2,No,,,49.9,71.7,25.5,Very Satisfied
KE-CUST-000055,Grace,Koskei,Female,18,2007-08-08,Married,2,Nurse,Secondary,Kenya,Meru,Meru,60200,Eastern Region,2019-09-28,75,Residential,Standard,24 Months,3,No,Online Search,No,WhatsApp,1476.22,115414.33,1402.06,Bank Transfer,No,Monthly,2,43.88,10.99,1527.98,9,12.9,9,1,11,6,54.5,1,1491.0133319796955,Stable,49.3,18.2,111,3,Low,2,1,6.3,0,1,5,6,4,98.0,4.0,67620.46,20474.76,13.0,No,,,29.4,85.8,64.4,Satisfied
KE-CUST-000056,Nyaboke,Nyongesa,Female,32,1993-09-14,Married,4,Electrician,Master's Degree,Kenya,Meru,Meru,60200,Eastern Region,2024-11-16,11,Corporate,Business,Month-to-Month,5,No,Walk-in,Yes,SMS,6645.15,77016.97,6163.04,M-Pesa,No,Monthly,3,23.12,223.73,6460.95,22,2.8,4,23,15,9,60.0,3,422.22,Decreasing,49.9,17.9,141,0,Low,4,1,10.0,0,3,5,5,4,85.0,4.076202118989405,96275.62,82668.65,19.2,Yes,2025-10-16,Other,58.9,67.5,52.5,Satisfied
KE-CUST-000057,Moses,Omondi,Male,56,1969-05-28,Single,0,Entrepreneur,Bachelor's Degree,Kenya,Kakamega,Kakamega,50100,Western Region,2021-10-13,50,SME,Business,24 Months,2,Yes,Social Media,No,WhatsApp,8043.06,398948.26,7843.15,Bank Transfer,Yes,Monthly,0,89.28,115.7,7654.61,27,21.6,3,7,5,4,80.0,9,1351.45,Stable,72.2,8.1,242,2,Medium,4,1,8.2,0,1,5,4,5,100.0,5.0,289273.77,90673.76,26.1,No,,,38.8,87.8,80.9,Very Satisfied
KE-CUST-000058,Omar,Ochieng,Male,40,1985-07-07,Single,2,Marketing Officer,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2023-02-06,34,Government,Enterprise,Month-to-Month,3,No,Friend/Family,No,Email,10322.73,355278.84,11238.71,M-Pesa,No,Monthly,1,180.52,328.63,9878.37,22,36.9,5,24,6,5,83.3,4,2115.09,Stable,43.9,17.9,983,0,Low,1,0,16.8,0,2,5,8,4,87.0,3.0,177876.64,158692.93,15.9,No,,,56.1,64.2,54.2,Satisfied
KE-CUST-000059,Samuel,Nyongesa,Male,26,1999-02-27,Married,2,Driver,Primary,Kenya,Kakamega,Kakamega,50100,Western Region,2025-05-21,7,SME,Business,12 Months,4,No,Social Media,Yes,Call,8278.06,58743.7,9306.55,Cash,Yes,Monthly,0,9.28,150.71,7842.02,25,34.8,5,5,7,4,57.1,4,1038.84,Increasing,3.6,1.1,294,3,High,2,1,18.0,0,0,5,8,4,81.43809523809524,4.0,108443.82,118296.19,20.8,No,,,30.1,86.1,52.7,Satisfied
KE-CUST-000060,Edwin,Kibet,Male,36,1989-08-22,Married,2,Software Developer,Bachelor's Degree,Kenya,Machakos,Machakos,90100,Eastern Region,2024-02-23,12,Residential,Basic,Month-to-Month,2,No,Walk-in,No,Call,540.07,6119.25,570.33,M-Pesa,Yes,Quarterly,0,2.21,424.16,546.34,27,27.2,7,18,10,2,20.0,5,875.22,Stable,21.2,8.5,162,2,Low,2,1,10.6,0,2,5,4,5,100.0,4.0,12623.97,6034.43,17.3,Yes,2025-02-01,Price Too High,63.9,57.6,38.7,Very Satisfied
KE-CUST-000061,Peter,Ogega,Male,36,1989-06-06,Married,3,Police Officer,Master's Degree,Kenya,Meru,Meru,60200,Eastern Region,2022-05-12,43,Government,Business,Month-to-Month,3,No,Online Search,No,Email,7417.87,331765.37,7250.97,M-Pesa,Yes,Monthly,0,99.83,63.57,7449.0,18,38.2,5,0,12,5,41.7,1,3056.51,Stable,18.4,7.8,85,1,Low,0,0,13.5,0,0,5,9,3,61.0,3.0,230732.04,87997.04,24.2,No,,,51.1,69.9,44.8,Neutral
KE-CUST-000062,Ali,Mutua,Male,42,1983-01-22,Married,2,Business Owner,PhD,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2023-01-09,19,SME,Business,Month-to-Month,3,No,Online Search,Yes,SMS,8948.15,181423.12,8170.65,M-Pesa,Yes,Monthly,0,26.58,570.89,7896.57,17,33.2,4,3,12,6,50.0,3,1222.29,Stable,33.6,3.4,407,3,Unknown,3,1,5.8,0,0,4,8,4,83.0,4.0,123527.86,119877.27,18.3,Yes,2024-08-31,Network Issues,61.1,62.4,45.4,Satisfied
KE-CUST-000063,Eunice,Cherono,Female,20,2005-08-22,Single,1,Teacher,Diploma,Kenya,Kakamega,Kakamega,50100,Western Region,2019-04-22,80,Residential,Basic,24 Months,2,No,SMS Promotion,No,Call,705.94,53062.24,672.72,Cash,No,Monthly,0,71.69,315.59,696.86,30,12.5,6,1,6,4,66.7,2,2578.22,Stable,33.3,6.3,1374,2,Low,1,0,5.2,0,0,5,6,5,100.0,5.0,22705.82,9219.96,23.3,No,,,15.2,88.9,65.1,Very Satisfied
KE-CUST-000064,Mutiso,Nyaboke,Male,43,1982-02-13,Married,3,Business Analyst,Secondary,Kenya,Nairobi,Nairobi,100,Nairobi Region,2025-07-02,5,Residential,Basic,12 Months,4,No,Friend/Family,No,Email,798.06,4126.98,863.21,Debit Card,Yes,Monthly,1,2899.59,557.01,832.44,10,40.5,4,17,15,15,100.0,3,2838.99,Increasing,25.4,7.4,870,0,Medium,5,2,3.4,0,0,4,9,5,100.0,5.0,6177.61,10897.48,18.1,No,,,33.9,83.1,60.1,Very Satisfied
KE-CUST-000065,Kiprop,Langat,Male,18,2007-08-17,Single,1,Entrepreneur,Diploma,Kenya,Meru,Meru,60200,Eastern Region,2024-03-21,21,Corporate,Unlimited,Month-to-Month,2,Yes,Online Search,Yes,Email,2791.79,57909.73,2760.85,M-Pesa,Yes,Annually,0,42.77,268.18,3007.6,23,22.4,0,3,10,4,40.0,5,1597.97,Decreasing,8.4,3.4,1168,2,Medium,3,0,9.8,0,0,4,9,5,100.0,4.0,43548.6,31864.05,13.5,No,,,42.9,66.5,31.9,Very Satisfied
KE-CUST-000066,Lucy,Muli,Female,28,1997-11-22,Married,2,Shop Owner,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2018-09-26,87,Residential,Family,12 Months,2,No,Advertisement,No,Email,2730.41,224300.04,2610.16,Debit Card,No,Monthly,0,163.45,191.12,2866.53,22,16.2,1,4,7,5,71.4,5,686.83,Increasing,55.5,19.5,1596,4,Medium,3,1,26.4,0,0,5,5,4,66.0,4.0,146933.63,34829.42,16.1,No,,,44.0,77.5,54.1,Satisfied
KE-CUST-000067,Yusuf,Wanjiru,Male,30,1995-02-04,Widowed,1,Electrician,Secondary,Kenya,Nairobi,Nairobi,100,Nairobi Region,2021-10-17,50,Student,Basic,24 Months,3,No,Agent,No,Call,779.75,38471.49,868.01,M-Pesa,Yes,Quarterly,0,54.96,108.35,725.09,12,21.4,4,20,7,4,57.1,2,978.06,Decreasing,8.5,1.8,21,0,Low,2,1,7.7,0,0,5,6,4,82.0,4.0,18097.32,10469.66,29.3,No,,,48.1,62.2,27.4,Satisfied
KE-CUST-000068,Jane,Mwangi,Female,44,1981-03-13,Single,0,Data Analyst,Bachelor's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2020-10-05,39,Government,Enterprise,Month-to-Month,2,Yes,SMS Promotion,Yes,WhatsApp,14197.17,537113.22,12644.87,M-Pesa,Yes,Monthly,0,44.8,867.31,14356.3,30,25.8,5,14,11,8,72.7,6,1420.25,Stable,19.7,4.3,255,2,Medium,1,0,7.4,0,0,4,10,3,65.0,3.0,287656.13,149797.53,20.6,Yes,2024-01-28,Price Too High,61.5,72.6,71.5,Neutral
KE-CUST-000069,Otieno,Musyoka,Male,36,1989-07-23,Single,0,Civil Servant,Bachelor's Degree,Kenya,Mombasa,Mombasa,80100,Coast Region,2022-02-06,29,Residential,Premium,Month-to-Month,3,Yes,Friend/Family,No,Email,4920.63,149807.67,4680.5,Debit Card,Yes,Monthly,0,40.57,229.6,4884.12,31,26.5,6,39,11,6,54.5,5,50.0,Increasing,29.7,9.8,167,1,Low,0,0,20.0,0,0,4,4,3,62.0,4.0,137055.18,54145.65,22.8,Yes,2024-07-14,Other,63.2,55.7,42.6,Neutral
KE-CUST-000070,Mary,Ondieki,Female,19,2006-10-04,Single,2,Civil Servant,Bachelor's Degree,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2019-08-03,76,Residential,Basic,12 Months,2,No,Advertisement,No,SMS,887.41,71542.81,778.06,M-Pesa,No,Monthly,4,565.23,258.14,946.38,27,26.2,1,18,11,7,63.6,5,1723.81,Stable,39.97492912110166,23.2,48,3,Low,3,1,9.2,0,0,5,5,4,96.0,5.0,36270.25,12554.6,14.4,No,,,55.3,63.5,53.3,Satisfied
KE-CUST-000071,Grace,Kones,Female,24,2001-12-06,Married,2,Electrician,Secondary,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2020-09-07,63,SME,Standard,24 Months,3,No,Unknown,Yes,WhatsApp,1251.89,75764.3,1367.15,M-Pesa,Yes,Monthly,0,165.8,299.52,1170.09,22,25.6,4,12,8,1,12.5,3,1444.24,Increasing,23.2,9.8,607,4,Medium,3,0,5.1,0,0,5,9,4,78.0,4.0,41799.63,14479.84,21.2,No,,,44.2,67.6,30.7,Satisfied
KE-CUST-000072,Njenga,Kones,Male,38,1987-02-12,Married,3,Shop Owner,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2023-07-04,29,Residential,Basic,Month-to-Month,2,No,SMS Promotion,No,Call,767.11,24336.4,770.94,M-Pesa,No,Monthly,3,157.59,293.34,782.01,18,20.2,5,1,9,5,55.6,3,1796.17,Decreasing,17.7,6.2,145,2,Medium,2,1,20.4,0,1,5,10,5,99.0,5.0,18496.16,9201.86,15.6,No,,,48.1,73.2,41.5,Very Satisfied
KE-CUST-000073,George,Kipchumba,Male,35,1990-04-11,Married,2,Marketing Officer,Diploma,Kenya,Machakos,Machakos,90100,Eastern Region,2020-02-11,70,Residential,Standard,12 Months,5,No,Walk-in,No,WhatsApp,1707.42,120708.55,1807.07,Cash,Yes,Monthly,0,1.65,353.8,1816.96,21,24.6,6,21,8,4,50.0,5,2217.51,Stable,22.9,9.1,50,0,Medium,3,1,2.7,0,0,4,4,4,66.0,4.0,116472.36,23288.29,20.0,No,,,43.0,73.6,37.5,Satisfied
KE-CUST-000074,Wangui,Mutinda,Female,29,1996-04-20,Single,2,Marketing Officer,Master's Degree,Kenya,Kisii,Kisii,40200,Nyanza Region,2022-07-14,30,Residential,Basic,Month-to-Month,3,No,Friend/Family,No,SMS,872.41,26481.79,797.99,Bank Transfer,Yes,Monthly,0,5.57,57.9,789.61,34,31.9,8,7,14,8,57.1,6,2435.31,Decreasing,31.2,10.4,229,2,Medium,1,0,8.2,0,0,4,8,5,100.0,5.0,22754.34,14195.11,23.1,Yes,2025-01-10,Other,26.4,88.7,64.5,Very Satisfied
KE-CUST-000075,Eunice,Nyakundi,Female,30,1995-07-04,Married,1,Police Officer,Master's Degree,Kenya,Meru,Meru,60200,Eastern Region,2018-06-20,87,Corporate,Business,12 Months,5,No,Social Media,Yes,WhatsApp,7686.02,578457.2,8434.22,Cash,Yes,Quarterly,0,79.18,717.48,7548.93,21,22.6,6,18,14,9,64.3,4,1609.81,Decreasing,59.1,19.2,1348,2,Medium,1,0,18.2,0,0,5,9,3,61.0,3.0,476252.76,81089.96,20.3,Yes,2025-09-13,Price Too High,31.3,85.8,61.5,Neutral
KE-CUST-000076,Joy,Moraa,Female,44,1981-04-27,Married,3,Civil Servant,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2022-01-07,47,Government,Enterprise,Month-to-Month,3,Yes,Online Search,Yes,SMS,11481.79,522337.97,8803.45,M-Pesa,No,Monthly,1,1930.78,168.85,10848.52,18,27.9,2,2,12,8,66.7,5,1295.1,Increasing,33.5,7.5,1210,1,Low,4,1,10.0,0,1,5,5,4,76.0,4.0,399175.62,142121.3,17.8,Yes,2025-12-20,Relocated,65.6,66.3,41.8,Satisfied
KE-CUST-000077,Agnes,Moraa,Female,30,1995-07-24,Single,0,Mechanic,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2018-08-29,50,Residential,Premium,Month-to-Month,1,Yes,Agent,No,SMS,4253.61,213614.83,3810.8,Bank Transfer,Yes,Monthly,0,3.66,66.15,4393.41,11,4.3,7,8,7,4,57.1,7,472.33,Decreasing,1.3,0.1,116,2,Medium,4,2,11.8,0,0,5,7,4,65.0,4.0,140942.7,52203.01,21.3,Yes,2022-10-09,Network Issues,62.7,68.4,52.8,Satisfied
KE-CUST-000078,Daniel,Owuor,Male,35,1990-08-09,Married,5,Electrician,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2023-05-22,31,SME,Premium,12 Months,4,No,Online Search,Yes,Email,3391.18,111064.96,3428.07,Debit Card,No,Monthly,1,492.57,75.28,3439.74,16,21.5,8,23,15,6,40.0,5,1126.13,Stable,7.4,2.2,889,1,Medium,1,0,14.3,0,1,5,8,4,73.0,4.0,112059.85,37049.16,20.2,No,,,34.3,85.4,28.4,Satisfied
KE-CUST-000079,Edwin,Kibet,Male,62,1963-12-25,Single,0,Sales Executive,Bachelor's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2025-05-25,7,Residential,Family,12 Months,4,No,SMS Promotion,No,WhatsApp,3793.55,24554.98,4050.91,M-Pesa,Yes,Monthly,0,5.09,179.33,3955.34,17,41.9,3,5,10,5,50.0,3,2146.16,Decreasing,45.0,13.8,106,2,Low,2,1,14.0,0,0,5,7,3,55.0,3.0,44867.71,52434.2,20.5,No,,,42.0,70.4,54.8,Neutral
KE-CUST-000080,Collins,Ogega,Male,19,2006-10-19,Married,2,Doctor,Diploma,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2025-12-08,0,Student,Standard,Month-to-Month,4,No,Social Media,No,SMS,1486.68,0.0,1394.01,M-Pesa,Yes,Quarterly,0,9.83,119.36,1427.21,23,28.6,6,1,15,4,26.7,2,1333.55,Increasing,19.7,4.6,290,3,High,1,0,3.3,0,0,4,3,5,97.0,5.0,6224.01,16366.49,17.1,No,,,24.1,88.0,52.7,Very Satisfied
KE-CUST-000081,Winnie,Wanjiru,Female,18,2007-05-25,Divorced,2,Banker,Diploma,Kenya,Kisii,Kisii,40200,Nyanza Region,2024-08-18,16,Residential,Basic,24 Months,2,No,Social Media,No,WhatsApp,753.62,12036.05,562.66,Bank Transfer,Yes,Monthly,0,6.47,719.89,745.3,31,3.3,10,45,6,3,50.0,5,1425.44,Decreasing,26.0,7.5,1227,1,Low,2,0,14.5,0,2,5,8,5,97.0,5.0,6806.51,9983.58,21.3,No,,,36.4,83.1,42.0,Very Satisfied
KE-CUST-000082,Achieng,Simiyu,Female,45,1980-11-13,Married,3,Police Officer,Secondary,Kenya,Machakos,Machakos,90100,Eastern Region,2019-02-09,82,Residential,Premium,12 Months,3,Yes,Agent,No,SMS,4842.11,415961.14,4410.0,Bank Transfer,Yes,Monthly,1,965.87,844.57,4778.32,26,22.8,8,7,9,3,33.3,3,1580.39,Stable,54.3,7.3,1615,1,Low,2,0,4.4,0,2,5,9,4,81.0,3.0,167620.08,70460.87,17.2,No,,,29.7,84.6,63.7,Satisfied
KE-CUST-000083,Titus,Njoroge,Male,28,1997-06-16,Married,3,Driver,Bachelor's Degree,Kenya,Machakos,Machakos,90100,Eastern Region,2023-10-31,26,Residential,Premium,12 Months,4,No,Social Media,No,SMS,4335.31,109887.57,3896.2,M-Pesa,Yes,Monthly,1,607.49,497.77,4406.12,14,27.5,4,27,6,2,33.3,6,1551.62,Increasing,59.2,12.5,834,2,Low,1,0,5.6,0,0,5,9,4,79.0,4.0,115948.25,47957.72,15.7,No,,,42.6,73.3,34.1,Satisfied
KE-CUST-000084,Michael,Cheruiyot,Male,32,1993-11-20,Married,3,Civil Servant,Diploma,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2019-01-08,83,Residential,Basic,Month-to-Month,3,No,Walk-in,No,SMS,699.27,55158.14,788.88,M-Pesa,Yes,Annually,0,37.03,668.11,709.07,16,33.1,9,10,15,7,46.7,7,2273.56,Stable,46.0,11.2,532,3,Low,1,0,10.7,0,0,5,6,4,80.0,4.0,36631.01,9317.58,13.8,No,,,45.9,74.4,60.5,Satisfied
KE-CUST-000085,Titus,Owino,Male,27,1998-07-16,Single,0,Driver,Bachelor's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2025-06-10,6,Residential,Family,24 Months,3,No,Social Media,No,Call,3290.57,20322.02,3471.49,Bank Transfer,Yes,Monthly,1,142.3,5.27,3084.85,14,38.8,5,3,5,3,60.0,2,1900.34,Decreasing,41.0,11.5,326,2,Low,5,1,7.8,0,0,3,6,5,100.0,4.0,41743.46,46603.64,15.1,No,,,41.4,73.3,46.4,Very Satisfied
KE-CUST-000086,Vincent,Bosire,Male,33,1992-09-09,Married,2,Teacher,Bachelor's Degree,Kenya,Kisii,Kisii,40200,Nyanza Region,2025-05-06,7,Residential,Basic,Month-to-Month,3,No,SMS Promotion,No,SMS,826.96,6117.46,755.81,M-Pesa,Yes,Monthly,0,43.69,35.87,833.5,27,42.1,6,7,14,13,92.9,4,1335.57,Stable,29.6,10.1,955,2,Low,1,0,22.3,0,0,4,8,4,79.0,4.0,16822.01,13275.18,10.3,No,,,26.5,85.4,74.1,Satisfied
KE-CUST-000087,Nancy,Kiptoo,Female,55,1970-03-25,Married,3,Engineer,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2021-08-05,52,Residential,Standard,Month-to-Month,5,No,Walk-in,No,SMS,2379.62,118435.32,2013.04,M-Pesa,No,Quarterly,1,1023.18,664.35,2158.57,31,29.0,11,23,7,3,42.9,2,1865.38,Decreasing,60.0,23.9,1125,1,High,4,1,10.4,0,0,5,8,4,76.0,4.0,83186.58,26646.66,23.9,No,,,36.0,84.4,81.5,Satisfied
KE-CUST-000088,Awuor,Owino,Female,46,1979-08-04,Single,0,Shop Owner,Secondary,Kenya,Mombasa,Mombasa,80100,Coast Region,2023-11-30,25,Residential,Family,24 Months,5,No,Social Media,No,SMS,3710.66,90679.97,3441.81,Credit Card,Yes,Monthly,0,82.09,254.0,3812.3,24,23.7,6,5,8,4,50.0,7,1317.02,Increasing,22.8,8.9,856,3,Low,3,1,2.5,0,0,5,4,4,81.0,5.0,77222.94,54039.65,22.8,No,,,25.3,93.2,63.8,Satisfied
KE-CUST-000089,Diana,Omondi,Female,46,1979-02-09,Single,0,Entrepreneur,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2024-04-25,20,Residential,Basic,24 Months,2,No,Online Search,No,Call,901.82,17076.66,800.89,Cash,No,Monthly,1,400.12,1125.9,830.06,21,25.8,8,13,11,10,90.9,5,50.0,Increasing,29.5,5.2,2000,1,Low,3,1,16.5,0,0,4,9,4,81.43809523809524,5.0,30504.5,12990.91,17.922131979695433,No,,,40.2,77.9,69.5,Satisfied
KE-CUST-000090,Wachira,Nyakundi,Male,19,2006-08-16,Single,0,Accountant,Master's Degree,Kenya,Mombasa,Mombasa,80100,Coast Region,2024-06-13,18,Residential,Standard,12 Months,5,No,Walk-in,No,SMS,1516.72,27214.27,1382.51,M-Pesa,Yes,Monthly,0,72.8,757.5,1564.62,12,26.8,5,15,6,4,66.7,6,50.0,Increasing,43.9,11.4,589,3,Medium,2,1,3.5,0,2,4,7,5,91.0,5.0,21678.32,24417.43,29.4,No,,,23.2,86.1,51.7,Very Satisfied
KE-CUST-000091,Gitau,Mohamed,Male,22,2003-04-21,Single,0,Mechanic,Diploma,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2025-11-16,1,Corporate,Enterprise,12 Months,3,Yes,Friend/Family,Yes,Email,10204.36,10053.61,11946.59,M-Pesa,No,Monthly,1,37.69,165.02,9828.98,15,9.5,3,7,7,6,85.7,3,174.12,Decreasing,50.1,21.8,596,2,Medium,0,0,22.6,0,0,5,10,4,86.0,4.0,171486.44,112902.76,20.7,No,,,39.1,69.6,51.2,Satisfied
KE-CUST-000092,Adhiambo,Nyakundi,Female,18,2007-03-01,Single,0,Software Developer,Diploma,Kenya,Mombasa,Mombasa,80100,Coast Region,2023-12-19,24,SME,Standard,Month-to-Month,3,No,Walk-in,No,SMS,1582.89,39693.45,1473.09,M-Pesa,Yes,Monthly,0,27.22,154.69,1625.59,23,17.6,2,13,10,6,60.0,3,50.0,Increasing,36.2,10.0,794,1,Low,4,1,9.2,0,0,5,7,4,84.0,3.0,31288.24,23238.34,17.5,No,,,49.8,69.9,54.8,Satisfied
KE-CUST-000093,Mary,Kibet,Female,26,1999-02-24,Single,0,Business Analyst,Secondary,Kenya,Kisii,Kisii,40200,Nyanza Region,2023-11-07,25,Residential,Standard,Month-to-Month,4,No,SMS Promotion,No,Email,2351.25,55514.07,2381.98,M-Pesa,Yes,Monthly,0,9.33,856.65,2461.66,19,24.0,0,12,6,4,66.7,5,1284.48,Stable,35.4,11.9,317,2,Medium,4,1,9.1,0,1,5,5,4,77.0,4.0,49591.77,31096.82,20.4,No,,,53.7,63.2,49.5,Satisfied
KE-CUST-000094,Wanjiru,Odhiambo,Female,47,1978-01-27,Single,0,Business Analyst,Bachelor's Degree,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2022-06-03,42,Residential,Family,12 Months,2,No,Online Search,No,WhatsApp,2946.8,127998.3,2757.62,M-Pesa,No,Monthly,2,1436.88,228.26,2802.75,16,28.8,5,14,7,5,71.4,5,1531.4,Decreasing,44.8,7.9,554,1,Low,2,1,6.5,0,1,5,9,3,55.0,4.0,144974.27,37229.93,25.0,No,,,42.1,74.3,43.6,Neutral
KE-CUST-000095,Achieng,Gitau,Female,42,1983-02-16,Divorced,0,Banker,Secondary,Kenya,Machakos,Machakos,90100,Eastern Region,2024-02-16,22,Residential,Standard,24 Months,3,No,Agent,No,SMS,1689.74,35025.59,1778.79,M-Pesa,No,Monthly,1,537.9,238.49,1794.63,16,29.4,6,5,9,4,44.4,6,1520.64,Increasing,8.3,2.2,506,1,Low,1,0,18.4,0,1,3,7,4,76.0,4.0,60355.83,23064.49,23.9,No,,,33.0,77.5,31.4,Satisfied
KE-CUST-000096,Purity,Mutua,Female,33,1992-11-01,Single,0,Civil Servant,Bachelor's Degree,Kenya,Machakos,Machakos,90100,Eastern Region,2025-03-19,9,Residential,Basic,12 Months,3,No,Social Media,No,Call,598.65,5300.43,546.99,Cash,No,Monthly,3,666.07,306.07,567.28,25,23.4,3,8,8,5,62.5,5,50.0,Increasing,46.3,9.0,256,1,Low,1,0,5.2,0,0,5,8,4,75.0,3.0,7627.12,8016.17,7.7,No,,,32.7,79.7,55.3,Satisfied
